,id,title,overview,poster_path,popularity,release_date,vote_average,original_language,vote_average,vote_count,release_date
3869,556694,Three Thousand Years of Longing,"A solitary scholar discovers an ancient bottle while on a trip to Istanbul and unleashes a djinn who offers her three wishes. Filled with reluctance, she is unable to come up with one, so the djinn tries to inspire her with his stories.",/wdiUSKO0kebySOrHBVoDp7CLHIO.jpg,48.177,2022-08-24,7.0,en,7.0,915,2022-08-24
3870,1272,Sunshine,"Fifty years into the future, the sun is dying, and Earth is threatened by arctic temperatures. A team of astronauts is sent to revive the Sun — but the mission fails. Seven years later, a new team is sent to finish the mission as mankind’s last hope.",/3dmW9NWP80wnXln5IUoQTAmXbj5.jpg,22.322,2007-04-05,7.0,en,7.0,3358,2007-04-05
3871,534259,Blinded by the Light,"In 1987, during the austere days of Thatcher’s Britain, a teenager learns to live life, understand his family, and find his own voice through the music of Bruce Springsteen.",/1KsKNrgs7D3zPh9FT9f6MD3ampH.jpg,14.661,2019-08-09,7.0,en,7.0,522,2019-08-09
3872,833425,No Exit,"Stranded at a rest stop in the mountains during a blizzard, a recovering addict discovers a kidnapped child hidden in a car belonging to one of the people inside the building which sets her on a terrifying struggle to identify who among them is the kidnapper.",/5cnLoWq9o5tuLe1Zq4BTX4LwZ2B.jpg,63.271,2022-02-25,6.9,en,6.9,968,2022-02-25
3873,16093,Carnival of Souls,"Mary Henry ends up the sole survivor of a fatal car accident through mysterious circumstances. Trying to put the incident behind her, she moves to Utah and takes a job as a church organist. But her fresh start is interrupted by visions of a fiendish man. As the visions begin to occur more frequently, Mary finds herself drawn to the deserted carnival on the outskirts of town. The strangely alluring carnival may hold the secret to her tragic past.",/AdbQsFB8pS090l0NO3uBtLZy2zw.jpg,7.748,1962-11-02,6.9,en,6.9,404,1962-11-02
3874,12502,Silkwood,"The story of Karen Silkwood, a metallurgy worker at a plutonium processing plant who was purposefully contaminated, psychologically tortured and possibly murdered to prevent her from exposing blatant worker safety violations at the plant.",/7Piz5R5dB6d7v1OWNaIn9GB4qZg.jpg,11.149,1983-12-14,6.9,en,6.9,284,1983-12-14
3875,9300,Orlando,"England, 1600. Queen Elizabeth I promises Orlando, a young nobleman obsessed with poetry, that she will grant him land and fortune if he agrees to satisfy a very particular request.",/nTJNWBDhqucCYA3I0eeSyaZoag8.jpg,9.485,1992-12-11,6.9,en,6.9,272,1992-12-11
3876,2758,Addams Family Values,"Siblings Wednesday and Pugsley Addams will stop at nothing to get rid of Pubert, the new baby boy adored by parents Gomez and Morticia. Things go from bad to worse when the new ""black widow"" nanny, Debbie Jellinsky, launches her plan to add Fester to her collection of dead husbands.",/8znyj20O3EYLD2EzWnZQMnkE4zH.jpg,53.839,1993-11-19,6.9,en,6.9,2677,1993-11-19
3877,559969,El Camino: A Breaking Bad Movie,"In the wake of his dramatic escape from captivity, Jesse Pinkman must come to terms with his past in order to forge some kind of future.",/ePXuKdXZuJx8hHMNr2yM4jY2L7Z.jpg,27.228,2019-10-11,6.9,en,6.9,4412,2019-10-11
3878,164052,The Strange Thing About the Johnsons,A dark domestic melodrama about the ties that bind and the ties that really bind.,/ac2GXs7rJ7eQBKcvjRA3VDSNxA4.jpg,16.694,2011-01-22,7.0,en,7.0,231,2011-01-22
3879,87825,Trouble with the Curve,"Slowed by age and failing eyesight, crack baseball scout Gus Lobel takes his grown daughter along as he checks out the final prospect of his career. Along the way, the two renew their bond, and she catches the eye of a young player-turned-scout.",/zLZQVmxOj5kICbS5Pq7rB1cbPvP.jpg,26.852,2012-09-21,6.9,en,6.9,1400,2012-09-21
3880,14030,"Hello, Dolly!","Dolly Levi is a strong-willed matchmaker who travels to Yonkers, New York in order to see the miserly ""well-known unmarried half-a-millionaire"" Horace Vandergelder. In doing so, she convinces his niece, his niece's intended, and Horace's two clerks to travel to New York City.",/aPZOt9BR3gnk1RyX924ySq81S4P.jpg,10.55,1969-12-12,6.9,en,6.9,319,1969-12-12
3881,13127,SPL: Kill Zone,"Chan, an articulate senior detective nearing the end of his career, is taking care of the daughter of a witness killed by ruthless crime lord Po. Martial arts expert Ma is set to take over as head of the crime unit, replacing Chan who wants an early retirement.",/9Zv5ekjWAKbFhz0VlzQVVcXTWCq.jpg,17.309,2005-11-18,6.9,cn,6.9,271,2005-11-18
3882,10443,Fearless,"After a terrible air disaster, survivor Max Klein emerges a changed person. Unable to connect to his former life or to wife Laura, he feels godlike and invulnerable. When psychologist Bill Perlman is unable to help Max, he has Max meet another survivor, Carla Rodrigo, who is wracked with grief and guilt since her baby died in the crash which she and Max survived.",/yiCAa85nJJDFiq0LmZ2Fgvu4RgY.jpg,12.333,1993-10-15,6.9,en,6.9,268,1993-10-15
3883,9390,Jerry Maguire,"Jerry Maguire used to be a typical sports agent: willing to do just about anything he could to get the biggest possible contracts for his clients, plus a nice commission for himself. Then, one day, he suddenly has second thoughts about what he's really doing. When he voices these doubts, he ends up losing his job and all of his clients, save Rod Tidwell, an egomaniacal football player.",/lABvGN7fDk5ifnwZoxij6G96t2w.jpg,26.761,1996-12-13,6.9,en,6.9,2924,1996-12-13
3884,1412,"sex, lies, and videotape",A sexually repressed woman's husband is having an affair with her sister. The arrival of a visitor with a rather unusual fetish changes everything.,/cVjx7si5DsRRdU2qUp90qSUUiRm.jpg,24.036,1989-08-04,6.9,en,6.9,782,1989-08-04
3885,384677,Set It Up,Two overworked and underpaid assistants come up with a plan to get their bosses off their backs by setting them up with each other.,/2HiCq8sPNRGjFaFCyKJh0607Hso.jpg,23.205,2018-06-15,6.9,en,6.9,2449,2018-06-15
3886,180863,T2 Trainspotting,"After 20 years abroad, Mark Renton returns to Scotland and reunites with his old friends Sick Boy, Spud and Begbie.",/xlbpCwa9OXXIiNgXcwuompHFIk9.jpg,16.845,2017-01-27,6.9,en,6.9,2901,2017-01-27
3887,102001,Like Someone in Love,"An old man and a young woman meet in Tokyo. She knows nothing about him, he thinks he knows her. He welcomes her into his home, she offers him her body. But the web that is woven between them in the space of twenty four hours bears no relation to the circumstances of their encounter.",/j1gotCDkKFmMdcSagxBUGalVbtt.jpg,9.928,2012-09-15,6.9,ja,6.9,208,2012-09-15
3888,21448,Mickey's Magical Christmas: Snowed in at the House of Mouse,"When a huge snowstorm leaves everyone stranded, Mickey and all of his guests at the House of Mouse, including Pooh, Belle, Snow White, Cinderella, Ariel and many more of his old and new friends, break out the cookies and hot chocolate to help Donald mend his tattered Christmas spirit.",/pjDGKPiaQ0R8wjO8ygZUdIdvZPK.jpg,18.051,2001-11-06,6.9,en,6.9,245,2001-11-06
3889,13809,RocknRolla,"When a Russian mobster sets up a real estate scam that generates millions of pounds, various members of London's criminal underworld pursue their share of the fortune. Various shady characters, including Mr One-Two, Stella the accountant, and Johnny Quid, a druggie rock-star, try to claim their slice.",/i7eyngqjdvKB7NvrWtCjjTNNq8N.jpg,21.367,2008-09-04,6.9,en,6.9,2678,2008-09-04
3890,1931,Stomp the Yard,"After the death of his younger brother, a troubled 19-year-old street dancer from Los Angeles is able to bypass juvenile hall by enrolling in the historically black, Truth University in Atlanta, Georgia. But his efforts to get an education and woo the girl he likes are sidelined when he is courted by the top two campus fraternities, both of which want and need his fierce street-style dance moves to win the highly coveted national step show competition.",/dald9tUbRmGQ91CUJnzaBAjjvUf.jpg,21.266,2007-05-16,6.9,en,6.9,390,2007-05-16
3891,615656,Meg 2: The Trench,An exploratory dive into the deepest depths of the ocean of a daring research team spirals into chaos when a malevolent mining operation threatens their mission and forces them into a high-stakes battle for survival.,/FQHtuf2zc8suMFE28RyvFt3FJN.jpg,3247.593,2023-08-02,6.9,en,6.9,828,2023-08-02
3892,495193,Benji,"Two school kids strike up a friendship with an orphaned puppy named Benji. When danger befalls them and they end up kidnapped by robbers who are in over their heads, Benji and his scruffy sidekick come to the rescue.",/79pacM3h5FoETnfuRC6O2qPfzn4.jpg,12.262,2018-03-16,6.9,en,6.9,278,2018-03-16
3893,265228,Timbuktu,"Just outside of the Malian city of Timbuktu, now occupied by militant Islamic rebels who impose the Sharia on civilians and inconvenience their daily life, a cattleman kills a fisherman.",/tCpHpn8msgonS9HVDMkrcSZh4an.jpg,12.107,2014-12-10,6.9,fr,6.9,425,2014-12-10
3894,49018,Insidious,"A family discovers that dark spirits have invaded their home after their son inexplicably falls into an endless sleep. When they reach out to a professional for help, they learn things are a lot more personal than they thought.",/tmlDFIUpGRKiuWm9Ixc6CYDk4y0.jpg,85.363,2011-03-31,6.9,en,6.9,6239,2011-03-31
3895,19703,A Wednesday!,"A retired police commissioner recounts the most memorable case of his career, wherein he was informed about a bomb scare in Mumbai.",/gVUSxtJM3arL5VIUIRNYde20EF0.jpg,11.113,2008-09-05,6.9,hi,6.9,270,2008-09-05
3896,11227,Angel-A,A beautiful and mysterious woman helps an inept scam artist get his game together... but is their meeting purely coincidence?,/ojUGHGfroGRwW7jO0727txepQbC.jpg,12.63,2005-12-21,6.9,fr,6.9,622,2005-12-21
3897,9542,The Hitcher,"On a stormy night, young Jim, who transports a luxury car from Chicago to California to deliver it to its owner, feeling tired and sleepy, picks up a mysterious hitchhiker, who has appeared out of nowhere, thinking that a good conversation will help him not to fall asleep. He will have enough time to deeply regret such an unmeditated decision.",/jj9VF7GL3rLXHfoa8oQ4ioNT8GZ.jpg,20.057,1986-01-17,6.9,en,6.9,781,1986-01-17
3898,617762,The Electrical Life of Louis Wain,"The extraordinary true story of eccentric British artist Louis Wain, whose playful, sometimes even psychedelic pictures helped to transform the public's perception of cats forever.",/xfP1vRNKvyOvWNjnd0o7kD6b2RR.jpg,19.187,2021-10-21,6.9,en,6.9,366,2021-10-21
3899,541134,The Good Nurse,"Suspicious that her colleague is responsible for a series of mysterious patient deaths, a nurse risks her own life to uncover the truth.",/rSq6cq0LCcbro10jbEaPTEb3WmW.jpg,26.469,2022-10-19,6.9,en,6.9,1030,2022-10-19
3900,397538,Borg vs McEnroe,"The Swedish Björn Borg and the American John McEnroe, the best tennis players in the world, maintain a legendary duel during the 1980 Wimbledon tournament.",/9jdg8VxleYb1DhPiEfHM7DzfvGw.jpg,10.894,2017-09-08,6.9,sv,6.9,1061,2017-09-08
3901,349067,Tigers Are Not Afraid,A dark fairy tale about a gang of five children trying to survive the horrific violence of the cartels and the ghosts created every day by the drug war.,/qy2BG40LHT6wHyPOYO6xtbzr816.jpg,8.113,2017-11-02,6.9,es,6.9,210,2017-11-02
3902,41428,Tetsuo: The Iron Man,"A ""metal fetishist"", driven mad by the maggots wriggling in the wound he's made to embed metal into his flesh, runs out into the night and is accidentally run down by a Japanese businessman and his girlfriend. The pair dispose of the corpse in hopes of quietly moving on with their lives. However, the businessman soon finds that he is now plagued by a vicious curse that transforms his flesh into iron.",/lARc59hUAKW3ziWddftUnZ99R8c.jpg,13.717,1989-07-01,6.9,ja,6.9,483,1989-07-01
3903,9434,Grosse Pointe Blank,"Martin Blank is a hitman for hire. When he starts to develop a conscience, he botches a couple of routine jobs. On the advice of his secretary and his psychiatrist, he decides to attend his ten-year high school reunion in Grosse Pointe, Michigan.",/7lQ0MSNQqBTYpXTTZL82u1n95Z3.jpg,12.595,1997-04-11,6.9,en,6.9,784,1997-04-11
3904,6418,Hotel Chevalier,"In a Paris hotel room, Jack Whitman lies on a bed. His phone rings; it's a woman on her way to see him, a surprise. She arrives and the complications of their relationship emerge in bits and pieces. Will they make love? Is their relationship over? (A prequel to The Darjeeling Limited, 2007.)",/fiWLuGIUAcJtu2hs7KlcZ0O2Ix3.jpg,11.526,2007-10-26,6.9,en,6.9,758,2007-10-26
3905,67,Paradise Now,Two childhood friends are recruited for a suicide bombing in Tel Aviv.,/qWZkYa8VdcDZk8uzRB2PfhpM9IL.jpg,7.396,2005-09-07,6.9,en,6.9,228,2005-09-07
3906,426613,The Miseducation of Cameron Post,"Pennsylvania, 1993. After getting caught with another girl, teenager Cameron Post is sent to a conversion therapy center run by the strict Dr. Lydia Marsh and her brother, Reverend Rick, whose treatment consists in repenting for feeling “same sex attraction.” Cameron befriends fellow sinners Jane and Adam, thus creating a new family to deal with the surrounding intolerance.",/xFLJDW3na8AADFzQJT6bM1VU5zs.jpg,15.101,2018-07-18,6.9,en,6.9,885,2018-07-18
3907,65215,Stewie Griffin: The Untold Story,"The major sub-plot circles around the youngest Griffin, Stewie, who has a near-death experience at a pool when a lifeguard chair falls on him, but he survives. After having a vision of being in Hell, he decides to change his ways, but this doesn't last long. While watching television, he and Brian spot a man that looks like Stewie. Brian is convinced that he is Stewie's real father, until Stewie learns that the man is actually himself as an adult, taking a vacation from his own time period. Baby Stewie visits thirty years later to discover that his adult self, going by the name Stu, is a single blue-collar middle-aged virgin working at a Circuit City-type store. Meanwhile, Peter and Lois are trying to teach their two older kids, Meg and Chris, to date. In the future, Chris, who hasn't changed much, is working as a cop and is married to a foul-mouthed hustler named Vanessa. Meg is now called Ron, since she had a sex-change after college. Written by pepperann210",/mro2I5vlcwn2XHwgSDwk1DvhanM.jpg,11.854,2005-07-23,6.9,en,6.9,348,2005-07-23
